carrefour-es;la despensa aperitivos snacks;Nachos sabor queso Doritos Tex mex 280 g.;2.56;9.14;kg
mercadona-es;cuidado facial y corporal neceseres;Neceser Bambi pequeño;4.5;4.5;ud
dia-es;perfumeria e higiene colonias masculinas;ADIDAS colonia champions league arena edition spray 100 ml;14.75;147.5;ml
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Agua de colonia azahar Fruits & Flowers 100 ml.;3.7;3.7;ml
dia-es;drogueria y limpieza limpiadores para el hogar limpiador multiusos;SANYTOL limpiador desinfectante limpiahogar botella 1.2 lt;2.99;2.49;ml
carrefour-es;bebidas cerveza todas las cervezas;Cerveza Estrella Galicia especial pack 20 botellas 20 cl.;8.5;2.12;l
carrefour-es;parafarmacia higiene bucal colutorio;Colutorio menta ortodoncias Lacer 500 ml.;7.75;1.55;ml
mercadona-es;congelados helados;Cono de barquillo Hacendado;1.45;13.18;kg
carrefour-es;perfumeria e higiene depilacion y afeitado after shave;After shave bálsamo extra sensible La Toja 100 ml.;5.3;5.3;ml
carrefour-es;bebidas vinos vinos internacionales;Vino italiano Moscato Spumante blanco Caldirola 75 cl.;3.8;3.8;ud
carrefour-es;el mercado charcuteria fiambre de pavo y pollo;Pechuga de pavo braseada El Pozo sin gluten 85 g.;1.0;11.76;kg
carrefour-es;limpieza y hogar papeleria marcadores;Rotulador Permanente Textil Staedtler Negro;2.5;2.5;ud
carrefour-es;la despensa yogures y postres yogur natural y sabores;Kéfir de arándanos Carrefour pack de 4 unidades de 125 g.;1.99;3.98;kg
mercadona-es;cacao cafe e infusiones cacao soluble y chocolate a la taza;Cacao puro en polvo La Chocolatera;2.7;10.8;kg
carrefour-es;mascotas gatos pienso para gatos;Lata Pate de conejo para Gato 400 gr, Carrefour;0.45;1.12;kg
mercadona-es;pizzas y platos preparados pizzas;Calzone de pollo a la barbacoa Hacendado;2.96;4.77;kg
carrefour-es;el mercado charcuteria jamon serrano e iberico pieza;Lote de Navidad: Jamón de cebo ibérico 50% raza ibérica Navidul;159.0;159.0;ud
carrefour-es;la despensa alimentacion salsas y tomate frito;Tomate frito Orlando sin gluten y sin lactosa pack de 3 brik de 210 g.;1.39;2.21;kg
mercadona-es;cacao cafe e infusiones cafe molido y en grano;Café molido descafeinado Hacendado Espresso;2.1;8.4;kg
carrefour-es;mascotas perros premios snacks y huesos;Carrefour Galletas para Perros 1,5Kg;2.95;1.97;kg
carrefour-es;la despensa dulce y desayuno chocolates turrones y bombones;Bombones surtidos de chocolate con relleno cremoso Lindt Lindor 600 g.;15.05;25.08;kg
carrefour-es;la despensa dulce y desayuno chocolates turrones y bombones;Cacahuete cubierto de chocolate blanco Conguitos sin gluten 75 g.;1.04;14.86;kg
carrefour-es;bebe perfumeria e higiene bio en perfumeria e higiene;Crema protectora de rostro y cuerpo bio Corine de farme 100 ml;4.15;4.15;ml
dia-es;charcuteria y quesos quesos tiernos y light;EL VENTERO queso tierno light lonchas envase 160 gr;2.59;16.19;g
carrefour-es;la despensa dulce y desayuno azucar y edulcorantes;Azúcar integral de caña Panela Gourmet Latino 400 g.;1.73;16.37;g
carrefour-es;bebidas cerveza sin alcohol;Cerveza Carrefour sin alcohol lata 33 cl.;0.27;0.82;l
carrefour-es;la despensa conservas sopas y precocinados conservas de vegetales;Pimientos del Piquillo en tiras al ajillo Carrefour 225 g.;0.99;4.4;kg
carrefour-es;perfumeria e higiene bano e higiene corporal desodorantes;Desodorante roll-on Dry Fresh anti-transpirante Nivea 50 ml.;1.85;3.7;ml
carrefour-es;la despensa dulce y desayuno miel;Miel milflores Mellarius 970 g.;10.35;10.67;kg
mercadona-es;cuidado facial y corporal manicura y pedicura;Cortaúñas pies Filarmonica;1.75;1.75;ud
dia-es;drogueria y limpieza limpiadores para el hogar limpia banos;DIA limpiador enérgico general pistola 1 lt;2.09;2.09;ml
carrefour-es;limpieza y hogar menaje cuberteria;Cuchillo Chuletero de Acero Inoxidable RENBERG 10,5 cm - Inox;1.5;1.5;ud
carrefour-es;bebidas vinos blanco;Vino blanco frizzante Moscato Barbadillo VI 75 cl.;6.7;6.7;ud
dia-es;lacteos y huevos leche semidesnatada;DIA DELICIOUS leche semidesnatada fresca botella 1.5 lt;1.18;0.79;ml
dia-es;perfumeria e higiene cuidado manos jabon de manos liquido;INSTITUTO ESPAÑOL jabón líquido de manos piel sana dosificador 500 ml;2.29;4.58;ml
mercadona-es;pizzas y platos preparados pizzas;Pizza reina Hacendado con crema de queso fresco;1.89;4.85;kg
carrefour-es;la despensa yogures y postres natillas cremas y copas;Postre delicias de trufa Nestlé La Lechera pack de 2 unidades de 125 g.;1.31;5.24;kg
dia-es;alimentacion conservas pescado sardinas y sardinillas;BOYA sardinas picantes en aceite vegetal 6/8 piezas lata 63 gr;0.99;15.71;g
dia-es;congelados y helados helados galletas y cucuruchos para helado;DIA TEMPTATION helado bombón chocolate blanco con galletas caja 3 uds 201 gr;1.59;7.91;g
carrefour-es;la despensa conservas sopas y precocinados platos preparados;Canelones de carne de cerdo Carrefour 500 g.;1.71;3.42;kg
dia-es;lacteos y huevos horchatas horchatas;DIA yogur con frambuesa vaso 200 gr;0.55;2.75;g
mercadona-es;agua y refrescos refresco de te y sin gas;Refresco té verde Hacendado;0.3;0.91;l
carrefour-es;bebe alimentacion infantil tarritos y platos preparados;Tarrito de menestra de cordero a la crema desde 6 meses Hero Baby pack de 2 unidades de 190 g.;1.75;4.61;kg
carrefour-es;bebidas refrescos energeticas;Bebida energética Monster Green 55,3 cl.;1.38;2.5;l
carrefour-es;perfumeria e higiene cabello tinte;Coloración Permanente nº 3 Castaño Oscuro Garnier Color Sensation 1 ud.;3.65;3.65;ud
mercadona-es;bebe toallitas y panales;Pañales bebé talla 3 de 6-10 kg Dodot;19.95;0.2;ud
dia-es;perfumeria e higiene cuidado del cabello mascarillas cabello;HERBAL ESSENCES bio renew mascarilla aceite de argán de Marruecos tarro 250 ml;4.99;19.96;ml
carrefour-es;el mercado charcuteria jamon cocido y lacon;Jamón cocido Campofrío Finissimas sin gluten 170 g.;2.6;15.29;kg
mercadona-es;maquillaje ojos;Rizador de pestañas Deliplus;4.5;4.5;ud
carrefour-es;perfumeria e higiene cabello cepillos peines y accesorios;Goma de pelo negra básica Ponette 6 ud.;1.06;0.18;ud
mercadona-es;congelados verdura;Garbanzo Hacendado ultracongelado;1.05;2.33;kg
dia-es;alimentacion salsas salsas para preparar;GALLINA BLANCA salsa pimienta verde sobre 50 gr;1.69;28.64;g
carrefour-es;la despensa dulce y desayuno miel;Miel de tomillo antigoteo Carrefour bote 500 g.;3.0;6.0;kg
dia-es;perfumeria e higiene cosmetica cosmetica;ESSENCE Eye Pencil Longlasting lápiz de ojos  09 Cool Down;1.89;1.89;ud
mercadona-es;huevos leche y mantequilla leche y bebidas vegetales;Bebida de almendras Hacendado;1.4;1.4;l
mercadona-es;cuidado del cabello champu;Champú Hydra Deliplus cabello normal;1.7;0.43;ml
carrefour-es;la despensa alimentacion legumbres;Garbanzos cocidos Carrefour 200 g.;0.57;2.85;kg
mercadona-es;azucar caramelos y chocolate chocolate;Chocolate con leche Hacendado porciones;1.95;9.75;kg
mercadona-es;cuidado facial y corporal perfume y colonia;Eau de toilette mujer Como tú Amor;7.0;7.0;ml
dia-es;desayuno dulces y pan caramelos y chicles chicles;ORBIT chicle grageas sabor menta paquete 5 uds;2.29;28.27;g
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Caramelos de goma Rec&White Favoritos Haribo 75 g.;0.85;11.33;kg
carrefour-es;mascotas gatos pienso para gatos;Purina Gourmet Gold Comida Húmeda para Gato Mousse Surtido 12x85g;6.85;6.72;kg
carrefour-es;el mercado panaderia bolleria y pasteleria bolleria tradicional;Napolitana mixta 1 ud;0.55;0.55;ud
dia-es;alimentacion conservas vegetales palmito;YBARRA espinacas frasco 425 gr;1.25;2.94;g
dia-es;desayuno dulces y pan bolleria croissants ensaimadas y napolitanas;Croissants 6 uds 240 gr;1.0;4.17;g
carrefour-es;el mercado quesos todos los quesos;Queso de mezcla viejo oveja y vaca Legio 1/2 pieza 1,250 Kg ;13.95;11.16;kg
dia-es;perfumeria e higiene cuidado del cabello acondicionador y suavizante;FLEX acondicionador cuidado clásico bote 650 ml;2.99;4.6;ml
carrefour-es;perfumeria e higiene cabello tinte;Tinte Colorsilk nº 57 Castaño dorado muy claro Revlon 1 ud.;3.05;3.05;ud
mercadona-es;aceite especias y salsas otras salsas;Bechamel Hacendado;1.55;2.58;l
dia-es;frescos verdura y hortalizas ensaladas para consumir;DIA ensalada variada bolsa 200 gr;0.99;4.95;g
carrefour-es;perfumeria e higiene bano e higiene corporal desodorantes;Desodorante en spray aero original Dove pack de 2 unidades de 200 ml.;4.85;1.21;ml
carrefour-es;el mercado quesos todos los quesos;Queso de cabra tierno en lonchas El Pastor 70 g.;1.0;14.29;kg
mercadona-es;congelados rebozados;Langostino en su nido Vdfoodltd congelado;4.5;15.0;kg
dia-es;frescos verdura y hortalizas pepino;Pepino español unidad (260 gr aprox.);0.31;1.19;kg
carrefour-es;bebidas vinos todos los vinos;Ramon Bilbao Tinto 2017;8.7;8.7;ud
mercadona-es;azucar caramelos y chocolate mermelada y miel;Mermelada de fresa Hacendado 0% azúcares añadidos;1.35;3.55;kg
mercadona-es;postres y yogures gelatina y otros postres;Panna Cotta de café con leche Hacendado;1.5;3.75;kg
carrefour-es;la despensa aperitivos palomitas;Palomitas sabor mantequilla Carrefour Kids 80 g.;0.68;8.5;kg
dia-es;perfumeria e higiene limpieza facial limpieza desmaquilladores;DEMAK UP discos desmaquillantes sensitive bolsa 60 uds;1.75;1.75;ud
carrefour-es;limpieza y hogar papeleria lapices y accesorios;Sacapuntas depósito Shaker 1 uso Maped;2.5;2.5;ud
mercadona-es;charcuteria y quesos bacon y salchichas;Bacón ahumado Monells lonchas;1.89;9.0;kg
mercadona-es;zumos naranja;Zumo pura naranja Hacendado;1.9;1.58;l
carrefour-es;limpieza y hogar ambientadores antihumedad;Antihumedad compacto limón recambio Humydry 450 g.;3.29;3.29;ud
dia-es;desayuno dulces y pan galletas salud;GULLON Diet Nature galletas con pepitas de chocolate paquete 125 grs;1.65;13.2;g
carrefour-es;el mercado pescaderia pescado y marisco congelado;Porciones de bacalao ultracongeladas Pescanova 400 g.;3.59;8.98;kg
carrefour-es;perfumeria e higiene cabello tinte;Tinte 4.15 Chocolate Garnier Olia 1 ud.;6.35;6.35;ud
mercadona-es;aperitivos frutos secos y fruta desecada;Pipas girasol barbacoa Hacendado;1.1;5.5;kg
mercadona-es;limpieza y hogar limpieza vajilla;Limpiamáquinas lavavajillas líquido Bosque Verde;1.7;6.8;l
dia-es;alimentacion pastas macarrones y pasta corta;GALLO hélices con tomate y espinacas paquete 450 gr;1.39;3.09;g
carrefour-es;parafarmacia higiene bucal cepillos y seda;Cepillo dental interdental 0.9 micro Interprox 14 ud.;9.65;0.69;ud
carrefour-es;perfumeria e higiene cabello acondicionadores;Acondicionador suave y liso para cabello encrespado o apagado Pantene 675 ml.;6.82;1.01;ml
carrefour-es;limpieza y hogar menaje vajillas y vasos;Mug de Stonweare ALFARES DE S.C Onda 8,4x9,5cm - Negro;1.99;1.99;ud
dia-es;frescos pescado y marisco especialidades;AGUINAMAR mejillones en salsa de tomate envase 500 gr;3.75;7.5;g
carrefour-es;la despensa alimentacion salsas y tomate frito;Mayonesa Ybarra sin gluten y sin lactosa envase 400 ml.;1.28;3.2;l
dia-es;perfumeria e higiene gel de bano sal y espuma de bano;WILLIAMS Expert gel de ducha 3 en 1 ice fresh bote 250 ml;2.65;10.6;ml
mercadona-es;congelados verdura;Patatas corte grueso Hacendado ultracongeladas;1.05;1.05;kg
carrefour-es;la despensa conservas sopas y precocinados pizzas;Pizza de atún Trigal 300 g.;1.0;3.33;kg
mercadona-es;maquillaje pinceles y brochas;Pincel delineador Deliplus;5.0;5.0;ud
mercadona-es;pizzas y platos preparados platos preparados calientes;Fabada asturiana Litoral;1.85;4.25;kg
dia-es;mascotas resto animales alimento peces tortugas;DIA barritas con frutas para periquitos bolsa 70 gr;1.44;22.15;g
dia-es;alimentacion conservas pescado mejillones;CALVO mejillones en escabeche 14/19 piezas lata 69  grs;1.75;25.36;g
mercadona-es;postres y yogures gelatina y otros postres;Cuajada Danone;1.0;3.7;kg
dia-es;frescos pescado y marisco pescado fresco blanco;AGUINAMAR colas de langostino al ajillo envase 105 gr;2.5;23.81;g
dia-es;alimentacion pizza bases y masas pizza refrigerada;CAMPOFRÍO pizza jamón y queso con salsa cheddar envase 360 gr;2.44;6.78;g
dia-es;perfumeria e higiene limpieza facial exfoliante;GARNIER Pure active 3 en 1 mascarilla anti puntos negros tubo 150 ml;5.99;39.93;ml
carrefour-es;limpieza y hogar menaje ollas cazos y accesorios;Cazo Clásico de Acero Inoxidable Vulcano 16cm - Inox;5.99;5.99;ud
dia-es;bebe panales junior 13 kg;BABYSMILE pañales 13-20 kgs talla 5 paquete 56 uds;9.99;0.18;ud
carrefour-es;el mercado panaderia bolleria y pasteleria congelados en panaderia bolleria y pasteleria;Masa de hojaldre Millefoglie Schär sin gluten 250 g.;3.45;13.8;kg
carrefour-es;bebe puericultura chupetes biberones y tetinas;Tetina suave de flujo variable desde 3 meses Avent 2 ud.;5.0;5.0;ud
carrefour-es;el mercado verduras y hortalizas verduras y hortalizas congeladas;Coliflor Findus 400 g.;1.88;4.7;kg
dia-es;drogueria y limpieza limpiadores para el hogar limpia cristales;CRISTASOL limpiacristales cristalino pistola 750 ml;2.39;3.19;ml
carrefour-es;bebidas vinos todos los vinos;Vino tinto crianza Cune D.O.Ca Rioja75 cl.;6.4;6.4;ud
dia-es;charcuteria y quesos cocido fiambres ave;DIA fiambre de pechuga de pavo pieza 400 gr;2.19;5.48;g
carrefour-es;la despensa dulce y desayuno chocolates turrones y bombones;Chocolate puro con almendras mediterráneas enteras XL con stevia sin azúcar añadido Valor sin gluten 180 g.;3.05;16.94;kg
mercadona-es;bodega vino tinto;Vino tinto selección Armónico;1.9;2.53;L
dia-es;alimentacion dieteticos tortitas;ECOCESTA tortitas de espelta bio bolsa 108 gr;1.49;13.8;g
carrefour-es;la despensa yogures y postres yogures desnatados;Yogur bífidus desnatado edulcorado natural Danone Activia pack de 8 unidades de 120 g.;3.12;3.12;kg
carrefour-es;limpieza y hogar productos para toda la casa insecticidas;Insecticida cucarachas Carrefour 400 ml.;1.95;4.87;l
carrefour-es;bebidas refrescos isotonicas;Bebida Isotónica Ice Storm Powerade pack de 4 botellas 50 cl.;3.8;1.9;l
carrefour-es;la despensa aperitivos aceitunas y encurtidos;Aceitunas verdes manzanilla sin hueso Jolca pack de 3 bolsas de 50 g.;1.43;9.53;kg
carrefour-es;el mercado panaderia bolleria y pasteleria magdalenas dulces y bollos;Croissants clásicos Carrefour 350 g.;0.77;2.2;kg
carrefour-es;perfumeria e higiene cosmetica unas;Esmalte de uñas Flip Flop Fashion nº 336 Violet en Vogue Rimmel 1 ud.;1.85;1.85;ud
carrefour-es;la despensa dulce y desayuno cafes;Café molido mezcla Carrefour 500 g.;2.3;4.6;kg
carrefour-es;la despensa alimentacion pastas;Fideuá Carrefour 500 g.;0.47;0.94;kg
carrefour-es;bebidas alcoholes todos los alcoholes;Seagram'S Ginebra;14.99;21.41;l
mercadona-es;bodega licores;Ginebra London dry gin Tanqueray;13.89;19.84;l
carrefour-es;bebidas vinos sangria y tinto de verano;Tinto de verano con limón sin alcohol Don Simón botella 1,5 l.;1.09;0.73;l
carrefour-es;parafarmacia nutricion y dietetica batidos e infusiones;Crema sabor yogur con cereales Bimanán 5 ud.;13.75;4.41;g
mercadona-es;bodega cerveza;Cerveza reserva;3.96;2.0;l
dia-es;bebidas aguas agua con gas;SAN PELLEGRINO agua mineral con gas botella 1 lt;1.25;1.25;ml
carrefour-es;el mercado quesos todos los quesos;Crema de queso de untar light Philadelphia pack de 2 unidades de 250 g.;3.89;7.78;kg
dia-es;desayuno dulces y pan bolleria pastelitos y donuts;BIMBO pastelito pantera rosa paquete 3 uds 165 gr;1.65;10.0;g
dia-es;charcuteria y quesos cocido bacon y panceta;MONELLS taco de bacon ahumado natural pieza 300 gr;2.39;7.97;g
mercadona-es;fruta y verdura fruta;Pomelo;0.52;1.75;kg
dia-es;perfumeria e higiene cuidado facial hidratantes y nutritivas;NIVEA Essentials crema de noche hidratante urban detox tarro 50 ml;6.99;139.8;ml
dia-es;mascotas accesorios accesorios;MENFORSAN líquido anti orines para perros y gatos pistola 500 ml;5.99;5.99;ud
dia-es;perfumeria e higiene higiene bucal enjuagues y antisepticos;COLGATE enjuague bucal max white expert sin alcohol botella 250 ml;2.59;10.36;ml
carrefour-es;la despensa alimentacion pastas;Macarrones rayados vegetales Carrefour 500 g.;0.84;1.68;kg
carrefour-es;el mercado carniceria aves y pollo;Pechuga de Pollo Campero Entera Calidad y Origen Carrefour 450 g aprox;5.38;11.95;kg
carrefour-es;el mercado carniceria piezas enteras sin corte;Chuletero centro s/cabeza de cerdo limpio y pulido pieza entera sin corte 6 Kg aprox;32.4;5.4;kg
carrefour-es;la despensa alimentacion arroz y cous cous;Arroz grueso para paella categoría extra La Fallera 1 kg.;1.82;1.82;kg
carrefour-es;la despensa lacteos bebida vegetal;Bebida de almendras Almendrola sin azúcar brik 1 l.;1.7;1.7;l
carrefour-es;limpieza y hogar papeleria marcadores;Pack 3 Rotuladores Permanentes;5.9;1.97;ud
carrefour-es;parafarmacia botiquin mascarillas;Pack 10 mascarillas higiénicas no reutilizables color azul h91 medical bs.10;4.99;0.5;ud
dia-es;alimentacion conservas pescado caballa;UBAGO filetes de caballa del sur en aceite de girasol lata 65 gr;1.0;15.38;g
carrefour-es;el mercado panaderia bolleria y pasteleria pan de molde tostado y picos;Pan de molde natural 100% Bimbo sin lactosa 460 g.;1.89;4.11;kg
mercadona-es;marisco y pescado pescado congelado;Porciones de merluza del cabo Hacendado ultracongeladas;3.8;7.6;kg
mercadona-es;carne vacuno;Entrecot de ternera blanca;11.2;22.4;kg
carrefour-es;la despensa cestas y lotes estuches de vino y cava;LOTE 108. Estuche de 2 botellas de Cava Freixenet brut nature reserva D.O. Cava 75 cl. + 2 copas de regalo;17.99;17.99;ud
mercadona-es;cereales y galletas galletas;Galletas María choco Hacendado;0.85;3.21;kg
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Chicles sabor frutas silvestres Full Fruit Mentos 60 g.;2.6;43.33;kg
carrefour-es;la despensa dulce y desayuno chocolates turrones y bombones;Chocolatitos nevados E. Moreno 250 g.;3.1;12.4;kg
carrefour-es;perfumeria e higiene bano e higiene corporal desodorantes;Desodorante roll-on dermo invisible 24h antitranspirante piel sana Sanex pack de 2 unidades de 50 ml.;3.35;3.35;ml
carrefour-es;el mercado charcuteria salchichon salami y fuet;Salami extra loncheado Tello bipack 2 envases 120 g;1.4;5.83;kg
dia-es;perfumeria e higiene cuidado pies crema;SCHOLL Gel activ plantillas profesional para hombre talla 40 - 46.5;19.45;19.45;ud
carrefour-es;el mercado carniceria piezas enteras sin corte;Panceta con costilla de cerdo limpia y pulida pieza entera sin corte 4 Kg aprox;23.6;5.9;kg
carrefour-es;mascotas conejos y roedores accesorios e higiene;Piedra Mineral para Roedores;1.95;1.95;ud
dia-es;frescos carne y aves cerdo;Chuleta de sajonia bandeja 400 gr;3.69;9.23;g
mercadona-es;cuidado del cabello coloracion cabello;Coloración sin amoníaco L'Oréal 354 caoba efecto henna;6.6;6.6;ud
carrefour-es;la despensa aperitivos patatas fritas;Patatas fritas sabor campesinas Carrefour 150 g.;0.9;6.0;kg
carrefour-es;perfumeria e higiene cuidado y proteccion corporal productos para viaje;Laca fijadora fuerte Satin L'Oréal Elnett 75 ml.;3.5;4.67;ml
carrefour-es;la despensa dulce y desayuno chocolates turrones y bombones;Chocolate con leche extrafino Carrefour 150 g.;0.65;4.33;kg
mercadona-es;cuidado facial y corporal cuidado e higiene facial;Crema facial hidra-sensitive dermik Deliplus con activo calmante;6.0;12.0;ml
carrefour-es;perfumeria e higiene cosmetica rostro;Crema facial rosa fortificante SPF20 L´oreal Age Perfect 50 ml.;16.1;32.2;ml
carrefour-es;la despensa conservas sopas y precocinados pizzas;Pizza de jamón y champiñones fina y crujiente Forno Di Pietra Buitoni 350 g.;3.17;9.06;kg
mercadona-es;bebe biberon chupete y menaje;Plato bebé Mickey Deliplus;3.0;3.0;ud
carrefour-es;la despensa dulce y desayuno galletas;Galletas de avena integral con semillas de cáñamo ecológica s Naturgreen sin lactosa 140 g.;3.2;22.86;kg
dia-es;bebe higiene champu;JOHNSON´S Baby champú bote 500 ml;3.29;6.58;ml
carrefour-es;perfumeria e higiene cabello cuidado y tratamientos del cabello;Mascarilla capilar hidra-iso para cabello difícil de alisar Garnier Fructis 300 ml.;3.8;1.27;ml
carrefour-es;la despensa alimentacion salsas y tomate frito;Tomate frito Orlando sin gluten y sin lactosa pack de 3 brik de 210 g.;1.39;2.21;kg
carrefour-es;el mercado quesos todos los quesos;Queso cheddar en lonchas Carrefour 200 g.;1.59;7.95;kg
carrefour-es;limpieza y hogar menaje ollas cazos y accesorios;Bateria de Cocina Clásica de Acero MAGEFESA Kenia 7 piezas - Negro;35.0;35.0;ud
carrefour-es;bebe alimentacion infantil leches infantiles;Leche infantil para lactantes en polvo Nan Optipro 1 lata 800 g.;17.3;21.62;kg
dia-es;drogueria y limpieza limpiadores para el hogar limpiador especifico;DIRANZO alcohol de quemar botella 1 lt;1.99;1.99;ml
carrefour-es;bebidas vinos tinto;Vino D.O. Madrid tinto Vega Madroño 70 cl.;2.1;2.1;ud
mercadona-es;charcuteria y quesos queso lonchas rallado y en porciones;Queso light Entrepinares lonchas;2.13;10.15;kg
carrefour-es;perfumeria e higiene higiene intima toallitas y geles intimos;Jabón íntimo rosa mosqueta Babaria 300 ml.;1.93;0.64;ml
carrefour-es;el mercado panaderia bolleria y pasteleria pan de molde tostado y picos;Pan de molde integral con corteza Carrefour 820 g.;0.96;1.17;kg
carrefour-es;limpieza y hogar cuidado de la ropa suavizantes;Suavizante concentrado moussel Mimosín 78 lavados.;3.7;0.05;ud
dia-es;bebe alimentacion infantil leches liquidas;NESTLE Energy leche crecimiento con galleta maría +2 años envase 1 lt;1.59;1.59;ml
carrefour-es;parafarmacia nutricion y dietetica complementos vitaminicos;Colágeno + Ácido Hialurónico Sanon 60 cápsulas.;10.65;30.43;g
dia-es;perfumeria e higiene cosmetica quitaesmalte y accesorios;BETER pulverizador spray 1 ud;3.29;3.29;ud
carrefour-es;perfumeria e higiene cuidado y proteccion corporal piel;CREMA MANOS FORTE EUDERMIN75ML;2.39;3.19;ml
dia-es;perfumeria e higiene colonias masculinas;ANTONIO BANDERAS colonia the golden secret frasco 100 ml;22.5;225.0;ml
mercadona-es;cuidado facial y corporal manicura y pedicura;Apósitos para ampollas y rozaduras;2.5;0.42;ud
mercadona-es;maquillaje bases de maquillaje y corrector;Maquillaje fluido Deliplus perfección satin 04;5.5;18.33;ml
dia-es;perfumeria e higiene cuidado facial hidratantes y nutritivas;GARNIER Skinactive crema hidratante refrescante botánico tarro 50 ml;6.5;130.0;ml
carrefour-es;el mercado verduras y hortalizas hortalizas;Pimiento picante  200 g;1.69;8.45;kg
dia-es;perfumeria e higiene higiene intima tampones;TAMPAX Compak tampón regular caja 22 uds;4.49;0.2;ud
mercadona-es;fitoterapia y parafarmacia fitoterapia;Aceite árbol del té Deliplus 100% puro;3.0;30.0;ml
carrefour-es;perfumeria e higiene bano e higiene corporal geles de bano;Gel de ducha Pompas Kids Carrefour 500 ml.;1.37;0.27;ml
carrefour-es;la despensa dulce y desayuno cremas de cacao avellana y cacahuete;Crema de cacahuete Whole Earth 227 g.;4.35;19.16;kg
carrefour-es;bebidas vinos todos los vinos;LOTE 62. Caja de 2 botellas de vino tinto crianza Protos D.O. Ribera del Duero 75 cl. + 2 botellas de vino tinto Viña Pedrosa D.O. Ribera del Duero 75 cl.;38.0;38.0;ud
mercadona-es;cereales y galletas galletas;Bizcochitos Lulu el osito;1.25;8.33;kg
mercadona-es;limpieza y hogar pilas y bolsas de basura;Bolsa de basura grande Bosque Verde 50L cubo grande;1.5;0.1;ud
carrefour-es;la despensa yogures y postres otros postres;Tiramisú Carrefour pack de 2 unidades de 80 g.;0.98;6.12;kg
mercadona-es;conservas caldos y cremas conservas de verdura y frutas;Dulce de membrillo Hacendado categoría primera;1.1;2.44;kg
carrefour-es;limpieza y hogar productos para toda la casa lejias y amoniacos;Lejía perfumada con detergente Frescor Marino Carrefour 5 l.;1.72;5.74;ml
carrefour-es;la despensa dulce y desayuno cafes;Café molido mezcla Carrefour 250 g.;1.15;4.6;kg
carrefour-es;la despensa alimentacion harinas y levaduras;Harina de trigo Carrefour 2 kg.;0.84;0.42;kg
carrefour-es;la despensa conservas sopas y precocinados platos preparados;Samosas vegetales Tiger Khan 200 g.;3.15;15.75;kg
dia-es;perfumeria e higiene cuidado del cabello mascarillas cabello;ELVIVE mascarilla capilar total repair 5 tarro 300 ml;4.99;16.63;ml
carrefour-es;limpieza y hogar cuidado de la ropa suavizantes;Suavizante concentrado colonia Carrefour 80 lavados.;1.76;0.02;ud
mercadona-es;limpieza y hogar insecticida y ambientador;Barras de incienso Sonata aroma jazmín;1.1;0.06;ud
carrefour-es;la despensa dulce y desayuno chocolates turrones y bombones;Chocolate negro con almendras enteras Carrefour 200 g.;1.24;6.2;kg
carrefour-es;limpieza y hogar conservacion de alimentos papel de aluminio;Papel de aluminio Carrefour 20 metro.;2.1;0.11;m
mercadona-es;bodega vino tinto;Vino tinto D.O Rioja Arteso reserva;7.0;9.33;l
dia-es;perfumeria e higiene cuidado del cabello laca espuma y fijadores;BONTE espuma rizos perfectos spray 300 ml;1.99;6.63;ml
mercadona-es;maquillaje labios;Pintalabios color fix Deliplus 05;3.5;3.5;ud
mercadona-es;postres y yogures flan y natillas;Flan de huevo sin azúcares añadidos Hacendado;1.3;3.25;kg
dia-es;congelados y helados helados sandwich;NESTLE helado maxibon nata 96 gr 1 ud;2.0;20.83;g
dia-es;perfumeria e higiene cuidado facial antiarrugas y antiedad;NIVEA crema de día hidratante antiarrugas todo tipo de piel tarro 50 ml;6.99;139.8;ml
mercadona-es;maquillaje ojos;Perfilador de ojos líquido eyeliner Deliplus marrón;3.5;3.5;ud
dia-es;bebe higiene puericultura;NUBY Natural touch chupete para fruta con tapa protectora +4 meses 1 ud;7.99;7.99;ud
dia-es;perfumeria e higiene botiquin bicarbonato;COSTA bicarbonato bote 200 gr;1.09;5.45;g
dia-es;bebe alimentacion infantil leches infantiles en polvo;NESTLE papilla 8 cereales caja 900 gr;5.99;6.66;g
mercadona-es;pizzas y platos preparados platos preparados frios;Tabulé oriental Hacendado;1.43;3.18;kg
mercadona-es;cuidado del cabello fijacion cabello;Gel fijador fuerte todo tipo de cabello Deliplus fijación 3;1.35;0.34;ml
carrefour-es;la despensa aperitivos frutos secos;Pipas Facundo sin gluten 160 g.;2.1;13.12;kg
carrefour-es;la despensa conservas sopas y precocinados platos preparados;Hummus light Carrefour sin gluten 240 g.;1.25;5.21;kg
carrefour-es;la despensa yogures y postres colesterol oseo y tension;Yogur líquido de fresa sin azúcar añadido Danone Danacol sin gluten pack de 6 unidades de 100 g.;3.69;6.15;kg
carrefour-es;bebidas vinos todos los vinos;Vino D.O.C.a. Rioja tinto crianza Siglo 75 cl.;8.59;8.59;ud
carrefour-es;perfumeria e higiene cosmetica unas;Laca de uñas Flip Flop Fashion 312 Be Red-Y Rimmel 1 ud.;1.85;1.85;ud
carrefour-es;la despensa dulce y desayuno chocolates turrones y bombones;Mini barrita de chocolate con cacahuete y caramelo Snickers 170 g.;1.97;11.59;kg
